State,LGA,Ward,PU-Code,PU-Name,Latitude,Longitude,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Outlier Score
ANAMBRA,NNEWI NORTH,NNEWI-ICHI  I,04-14-01-010,OBIOFIA CENTRAL SCHOOL,6.0136533,6.9101806,303,923,True,-1,False,False,False,False,UNKNOWN,0,300,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/01/pu/010/010-1677374751.pdf,201.44375
ANAMBRA,NNEWI NORTH,URUAGU  I,04-14-08-001,OKPUNOEZE C/S I,6.0136533,6.9101806,303,1137,True,-1,False,False,False,False,UNKNOWN,1,299,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/08/pu/001/001-1677401786.pdf,201.1875
ANAMBRA,OYI,OGBUNIKE  II,04-21-13-007,OGBAMGBA CENTRAL SCHOOL,6.2208997,6.9369559,322,1057,True,-1,False,False,False,False,UNKNOWN,3,310,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/13/pu/007/007-1677370707.pdf,201.00598802395209
ANAMBRA,NNEWI NORTH,OTOLO II,04-14-04-003,ENEM HALL III,6.0119053,6.9339053,226,836,True,-1,False,False,False,False,UNKNOWN,3,216,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/04/pu/003/003-1677405512.pdf,201.0
ANAMBRA,ONITSHA-NORTH,TRANS NKISI,04-17-12-021,"OPEN SPACE BESIDE TRANS NKISI GATE, NTA ROAD",6.1782719,6.797592,105,144,True,-1,False,False,False,False,UNKNOWN,0,105,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/12/pu/021/021-1677376056.pdf,200.60000000000002
ANAMBRA,AWKA NORTH,MGBAKWU  I (ANEZIKE),04-06-11-009,IRUOTULU V SQUARE,6.2636193,7.1251699,307,1804,True,-1,False,False,False,False,UNKNOWN,1,291,5,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/11/pu/009/009-1677405463.pdf,200.20289855072463
ANAMBRA,OYI,NKWELLE EZUNAKA II,04-21-11-017,GRENN GATE ESTATE (OPEN SPACE),6.2208997,6.9369559,310,523,True,-1,False,False,False,False,UNKNOWN,0,304,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/11/pu/017/017-1677390121.pdf,199.34131736526945
ANAMBRA,OYI,NKWELLE EZUNAKA I,04-21-10-010,OPPOSITE AMEYI II SHOLOIM CRESCENT INT. SCH. (OPEN SPACE),6.2056189,6.8501995,11,34,True,-1,False,False,False,False,UNKNOWN,0,10,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/10/pu/010/010-1677400260.pdf,199.33333333333334
ANAMBRA,NNEWI NORTH,UMUDIM  II,04-14-07-006,EME COURT I,6.0002305,6.8872154,322,1424,True,-1,False,False,False,False,UNKNOWN,0,320,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/07/pu/006/006-1677428459.pdf,199.1
ANAMBRA,ONITSHA-NORTH,OGBE UMUONICHA,04-17-11-007,"I, EGERTON STREET",6.1583162,6.7805749,323,1111,True,-1,False,False,False,False,UNKNOWN,4,311,6,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/11/pu/007/007-1677386130.pdf,198.47619047619045
ANAMBRA,AGUATA,UGA II,04-01-17-006,OGANIRU PRY. SCHOOL II,6.2106437,7.0052827,142,570,True,-1,True,True,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/17/pu/006/006-1677378478.pdf,197.33333333333334
ANAMBRA,AGUATA,EKWULOBIA  I,04-01-06-008,UMUEZENNANI HALL I,6.0085842,7.1009488,322,1429,True,-1,False,False,False,False,UNKNOWN,2,290,1,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/008/008-1677406664.pdf,195.8375
ANAMBRA,AWKA NORTH,AMANSEA,04-06-04-004,COMM. P/S I,6.2636193,7.1251699,219,1003,True,-1,False,False,False,False,UNKNOWN,1,286,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/04/pu/002/002-1677399919.pdf,194.89855072463766
ANAMBRA,ORUMBA  SOUTH,NAWFIJA,04-20-08-005,UMUOMA UMUEZEOGBU,5.784066,6.833425,242,730,True,-1,False,False,False,False,UNKNOWN,0,240,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/12581/result_170113_1677537346_thumb.jpg,193.8
ANAMBRA,OGBARU,IYIOWA/ODEKPE/OHITA,04-16-05-016,UKWU MANGO,6.2208997,6.9369559,301,1094,True,-1,False,False,False,False,UNKNOWN,0,297,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3187/ward/18496/pu/11649/11649-1677687073.pdf,192.2994011976048
ANAMBRA,NNEWI NORTH,OTOLO  III,04-14-05-001,EZEKWUABO C/S I,5.9937033,6.9222564,282,1009,True,-1,False,False,False,False,UNKNOWN,0,277,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3185/ward/18466/pu/11179/11179-1677775229.pdf,191.5
ANAMBRA,NNEWI NORTH,UMUDIM  II,04-14-07-018,OBI OKPUNOEGBU I,6.0178884,6.9125183,293,1490,True,-1,False,False,False,False,UNKNOWN,0,288,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/07/pu/018/018-1677404422.pdf,189.22023809523813
ANAMBRA,ONITSHA-NORTH,TRANS NKISI,04-17-12-032,OPEN SPACE BESIDE DOLLY HILLS 3-3,6.1825199,6.8013702,126,181,True,-1,False,False,False,False,UNKNOWN,0,115,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/12/pu/032/032-1677387304.pdf,189.09999999999997
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VI,04-17-08-010,OBELEAGU/CHUKWURAH,6.153953,6.8048369,331,1356,True,-1,False,False,False,False,UNKNOWN,2,324,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/08/pu/010/010-1677391980.pdf,189.07462686567166
ANAMBRA,ONITSHA -SOUTH,FEGGE I,04-18-04-003,AGULU HALL I,6.1363826,6.7761686,307,1007,True,-1,False,False,False,False,UNKNOWN,1,300,1,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18526/pu/12108/12108-1677665143.pdf,188.74534161490686
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VIII,04-17-10-016,OFONZE SQUARE II,6.1623902,6.8029489,331,905,True,-1,False,False,False,False,UNKNOWN,1,325,1,2,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/10/pu/016/016-1677364042.pdf,188.67000000000002
ANAMBRA,ONITSHA-NORTH,TRANS NKISI,04-17-12-023,OPEN SPAECE BESIDE NO. 34 OKPATU STREET,6.1799512,6.7856469,34,46,True,-1,False,False,False,False,UNKNOWN,0,33,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/12/pu/023/023-1677422421.pdf,186.08333333333334
ANAMBRA,ONITSHA-NORTH,G.R.A,04-17-02-004,NIGER DRIVE/OMATA I,6.1612494,6.7928631,360,1001,True,-1,False,True,False,False,UNKNOWN,1,343,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/02/pu/004/004-1677397512.pdf,185.6315789473684
ANAMBRA,AWKA SOUTH,AWKA  III,04-07-07-008,AKOGHELI SQUARE II,6.2116033,7.0713572,321,1284,True,-1,False,False,False,False,UNKNOWN,1,300,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3178/ward/18360/pu/9616/9616-1677535304.pdf,184.51754385964912
ANAMBRA,ONITSHA -SOUTH,FEGGE IV,04-18-07-008,OTUMOYE PRY. SCHOOL II,6.1469507,6.7765828,316,1274,True,-1,False,False,False,False,UNKNOWN,1,310,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18529/pu/12149/12149-1677631405.pdf,184.24675324675323
ANAMBRA,AWKA SOUTH,AWKA  I,04-07-05-006,NKWELLE PRY. SCHOOL I,6.2134697,7.086274,337,836,True,-1,False,False,False,False,UNKNOWN,0,307,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/9582/result_166227_1677507519_thumb.jpg,183.32500000000002
ANAMBRA,NJIKOKA,ABAGANA  III,04-13-05-008,IGWEBUIKE P/S,6.178444,6.9880335,315,1811,True,-1,False,False,False,False,UNKNOWN,1,295,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18448/pu/10951/10951-1677673185.pdf,182.7902097902098
ANAMBRA,AWKA SOUTH,NIBO  II,04-07-15-004,MATERNITY PREMISES II,6.2116033,7.0713572,310,1667,True,-1,False,False,False,False,UNKNOWN,1,300,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/15/pu/004/004-1677387402.pdf,182.0
ANAMBRA,ANAMBRA EAST,NSUGBE II,04-03-10-002,DEVELOPMENT PRIMARY SCHOOL,6.3092973,6.8672668,265,1907,True,-1,False,False,False,False,UNKNOWN,0,261,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8847/result_165405_1677600098_thumb.jpg,180.40932642487047
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VIII,04-17-10-008,ANGLICAN GIRLS SECONDARY SCHOOL,6.1623902,6.8029489,317,1118,True,-1,False,False,False,False,UNKNOWN,0,316,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/10/pu/008/008-1677383094.pdf,179.57
ANAMBRA,AWKA NORTH,MGBAKWU  I (ANEZIKE),04-06-11-013,NJIKOKA MARKET SQ,6.2730035,7.0544518,33,46,True,-1,False,False,False,False,UNKNOWN,0,32,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/06/ward/11/pu/013/013-1677395856.pdf,178.75
ANAMBRA,NNEWI NORTH,URUAGU  I,04-14-08-005,NWAFOR HALL II,6.0268977,6.9021321,205,1010,True,-1,False,False,False,False,UNKNOWN,0,252,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/08/pu/004/004-1677392251.pdf,178.41176470588235
ANAMBRA,ONITSHA -SOUTH,FEGGE VII,04-18-10-001,ST. MONICA NURSERY AND PRIMARY SCHOOL  I  ,6.1363826,6.7761686,290,1468,True,-1,False,False,False,False,UNKNOWN,0,288,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18532/pu/12179/12179-1677606527.pdf,177.91304347826087
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VI,04-17-08-018,OPEN SPACE BESIDE WATER WORKS SECOND GATE,6.1515146,6.8114166,20,29,True,-1,False,False,False,False,UNKNOWN,0,15,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/08/pu/018/018-1677404735.pdf,177.84
ANAMBRA,ORUMBA  SOUTH,AKPU,04-20-02-003,AKPU TOWN HALL I,6.0390169,7.2008791,248,799,True,-1,False,False,False,False,UNKNOWN,1,236,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3191/ward/18559/pu/12525/12525-1677678140.pdf,177.33333333333331
ANAMBRA,AGUATA,UGA  I,04-01-16-018,OKWUTE HALL  II,6.0085842,7.1009488,136,510,True,-1,False,False,False,False,UNKNOWN,14,10,77,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/16/pu/018/018-1677377601.pdf,177.08333333333334
ANAMBRA,AGUATA,UMUCHU  II,04-01-19-018,IBUGHUBU VILLAGE,5.9426514,7.1490632,11,20,True,-1,False,False,False,False,UNKNOWN,0,11,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/19/pu/018/018-1677386142.pdf,176.0
ANAMBRA,AGUATA,UMUCHU  II,04-01-19-004,IBUGHUBU HALL,5.9426514,7.1490632,197,882,True,-1,False,False,False,False,UNKNOWN,2,185,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/19/pu/004/004-1677420205.pdf,176.0
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VII,04-17-09-015,OPEN SPACE BESIDE LIMCA ROAD ALL HALLOWS SEMINARY SCHOOL,6.1457417,6.8151829,21,29,True,-1,False,False,False,False,UNKNOWN,0,21,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/09/pu/015/015-1677359385.pdf,175.96153846153848
ANAMBRA,AWKA SOUTH,AWKA  VI,04-07-10-002,EZI IBI SQUARE II,6.2051622,7.0644417,291,1087,True,-1,False,False,False,False,UNKNOWN,3,277,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3178/ward/18363/pu/9661/9661-1677524093.pdf,175.2972972972973
ANAMBRA,NJIKOKA,ENUGWU UKWU  III,04-13-11-001,OSILI P/S I,6.178444,6.9880335,298,803,True,-1,False,False,False,False,UNKNOWN,8,281,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/13/ward/11/pu/001/001-1677399955.pdf,174.86013986013984
ANAMBRA,IDEMILI NORTH,OBOSI,04-10-07-127,AMAZING GRACE SEC.  SCHOOL ODUME,6.1422772,6.8257324,29,42,True,-1,False,False,False,False,UNKNOWN,0,28,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/622802/result_167198_1677841347_thumb.jpg,173.53846153846155
ANAMBRA,NJIKOKA,NAWFIA  I,04-13-13-002,NAWFIA TOWN HALL,6.1880561,7.0220429,242,733,True,-1,False,True,False,False,UNKNOWN,1,222,3,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18456/pu/11034/11034-1677675121.pdf,173.25
ANAMBRA,ONITSHA -SOUTH,ODOAKPU  I,04-18-11-002,PIONEER PRY. SCHOOL II,6.1435566,6.7876632,312,1080,True,-1,False,False,False,False,UNKNOWN,0,302,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18533/pu/12197/12197-1677535422.pdf,172.82352941176472
ANAMBRA,NNEWI NORTH,UMUDIM  II,04-14-07-001,UMUDIM CENTRAL SCHOOL I,5.9702185,6.9168884,291,1095,True,-1,False,False,False,False,UNKNOWN,3,280,2,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/07/pu/001/001-1677407471.pdf,172.75
ANAMBRA,OYI,OGBUNIKE  II,04-21-13-016,ILO OGBE AKPU VILLAGE SQ (OPEN SPACE),6.0374066,7.2073178,17,22,True,-1,False,False,False,False,UNKNOWN,1,3,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/13/pu/016/016-1677370204.pdf,172.5
ANAMBRA,AWKA SOUTH,AWKA  IV,04-07-08-001,EZI AWKA PRY. SCHOOL I,6.2220043,7.0821162,305,1361,True,-1,False,False,False,False,UNKNOWN,1,293,0,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/9611/result_166286_1677582194_thumb.jpg,172.46226415094338
ANAMBRA,ONITSHA -SOUTH,ODOAKPU  I,04-18-11-006,O'CONNOR PRY. SCHOOL III,6.1363826,6.7761686,291,1078,True,-1,False,False,False,False,UNKNOWN,0,282,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18533/pu/12201/12201-1677534997.pdf,171.73913043478262
ANAMBRA,NJIKOKA,ENUGWU UKWU  I,04-13-09-005,UMUATURU HALL,6.178444,6.9880335,292,920,True,-1,False,False,False,False,UNKNOWN,2,281,4,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/13/ward/09/pu/005/005-1677400617.pdf,169.1818181818182
ANAMBRA,NJIKOKA,ENUGWU UKWU  IV,04-13-12-008,EZI OBELLE SQUARE,6.178444,6.9880335,202,602,True,-1,False,False,False,False,UNKNOWN,3,281,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3184/ward/18455/pu/11030/11030-1677669120.pdf,168.81818181818178
ANAMBRA,AWKA SOUTH,AGU OKA,04-07-01-012,REAL ESTATE PRY. SCHOOL II,6.2220043,7.0821162,309,1156,True,-1,False,False,False,False,UNKNOWN,1,290,2,2,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3178/ward/18354/pu/9552/9552-1677703453.pdf,168.4245283018868
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VIII,04-17-10-004,ENUGWU AGIDI STREET OSUMENYI,6.1513431,6.8183537,369,681,True,-1,False,False,False,False,UNKNOWN,1,361,4,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/10/pu/004/004-1677403724.pdf,168.23076923076923
ANAMBRA,AWKA SOUTH,AGU OKA,04-07-01-009,ARROMA JUNCTION II,6.2290142,7.0810324,292,1423,True,-1,False,False,False,False,UNKNOWN,0,292,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3178/ward/18354/pu/9549/9549-1677705087.pdf,168.2043010752688
ANAMBRA,OYI,NKWELLE EZUNAKA I,04-21-10-012,AMERI LAYOUT IFITE VILLAGE NKWELLE (OPEN SPACE),6.2093598,6.84046,3,21,True,-1,False,False,False,False,UNKNOWN,0,3,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/10/pu/012/012-1677415897.pdf,167.83333333333334
ANAMBRA,AGUATA,UGA  I,04-01-16-014,OTIOGBATA HALL  I,6.0085842,7.1009488,144,722,True,-1,False,False,False,False,UNKNOWN,8,14,77,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/16/pu/014/014-1677374624.pdf,167.2458333333333
ANAMBRA,IDEMILI-SOUTH,NNOBI I,04-11-06-009,OBI MEMORIAL PRY. SCHOOL,6.07731,6.8672668,288,1117,True,-1,False,False,False,False,UNKNOWN,3,276,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/10478/result_167433_1677680933_thumb.jpg,166.95081967213113
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VI,04-17-08-001,EZECHIMA PRY. SCHOOL I,6.1532297,6.8004744,309,1151,True,-1,False,False,False,False,UNKNOWN,3,299,3,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/08/pu/001/001-1677402583.pdf,166.65853658536585
ANAMBRA,NNEWI NORTH,UMUDIM  II,04-14-07-004,UMUEZENA C/S I,6.0136533,6.9101806,268,1229,True,-1,False,False,False,False,UNKNOWN,2,263,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3185/ward/18468/pu/11227/11227-1677754824.pdf,165.96875
ANAMBRA,ONITSHA -SOUTH,FEGGE I,04-18-04-006,TOWNSHIP PRY. SCHOOL II,6.1363826,6.7761686,281,960,True,-1,False,False,False,False,UNKNOWN,0,277,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18526/pu/12111/12111-1677662694.pdf,165.8385093167702
ANAMBRA,IHALA,ULI  II,04-12-16-014,UMUCHIMA  P/S,5.8569069,6.7955832,221,1208,True,-1,False,False,False,False,UNKNOWN,1,220,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3183/ward/18439/pu/10841/10841-1677591444.pdf,165.80327868852459
ANAMBRA,ORUMBA  SOUTH,NAWFIJA,04-20-08-009,EKE MARKET SQUARE,5.9896191,7.1518401,233,600,True,-1,True,False,False,False,UNKNOWN,0,220,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/12585/result_170117_1677537836_thumb.jpg,165.5
ANAMBRA,NNEWI NORTH,UMUDIM  I,04-14-06-010,URU HALL II,6.0136533,6.9101806,274,949,True,-1,False,False,False,False,UNKNOWN,2,262,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3185/ward/18467/pu/11213/11213-1677773003.pdf,164.01874999999998
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VII,04-17-09-026,"OPEN SPACE BESIDE NO. 37 TONY UMEH STREET, AWADA",6.128526,6.7983721,265,341,True,-1,False,False,False,False,UNKNOWN,0,262,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/09/pu/026/026-1677364789.pdf,163.91666666666666
ANAMBRA,ANAOCHA,OBELEDU,04-05-19-014,G.S.S OBALEDU,6.0964302,7.0175879,263,677,True,-1,False,False,False,False,UNKNOWN,0,254,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/9401/result_165993_1677607552_thumb.jpg,163.48412698412702
ANAMBRA,ONITSHA-NORTH,INLAND TOWN VII,04-17-09-001,BORROMEO HOSPITAL AREA1,6.1430996,6.8183064,362,1608,True,-1,False,False,False,False,UNKNOWN,0,355,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3188/ward/18516/pu/11991/11991-1677479629.pdf,163.04999999999998
ANAMBRA,ONITSHA-NORTH,INLAND TOWN II,04-17-05-001,ABUTU SQUARE,6.1623902,6.8029489,129,512,True,-1,False,False,False,False,UNKNOWN,1,299,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/17/ward/04/pu/011/011-1677407042.pdf,162.72
ANAMBRA,ORUMBA NORTH,OKO I,04-19-14-005,"CENTRAL SCHOOL, OKO I",6.0384699,7.0937723,284,1228,True,-1,False,False,False,False,UNKNOWN,6,263,1,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/12429/result_169947_1677540841_thumb.jpg,162.0
ANAMBRA,AWKA SOUTH,AMAWBIA  II,04-07-03-008,EBE ADABEBE SQUARE,6.2116033,7.0713572,318,1018,True,-1,False,False,False,False,UNKNOWN,0,277,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3178/ward/18356/pu/9571/9571-1677462398.pdf,161.82456140350877
ANAMBRA,NJIKOKA,ENUGWU UKWU  III,04-13-11-005,UMUEZU AMOVU HALL,6.178444,6.9880335,291,854,True,-1,False,True,False,False,UNKNOWN,13,262,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/13/ward/11/pu/005/005-1677411948.pdf,161.76923076923077
ANAMBRA,ONITSHA -SOUTH,ODOAKPU  I,04-18-11-008,C.K.C PRIMARY SCHOOL II,6.1428522,6.7908198,288,1039,True,-1,False,False,False,False,UNKNOWN,1,277,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3189/ward/18533/pu/12203/12203-1677534664.pdf,160.94339622641508
ANAMBRA,AGUATA,AGULUEZE CHUKWU,04-01-03-001,CENTRAL SCHOOL I,6.0085842,7.1009488,273,1053,True,-1,False,False,False,False,UNKNOWN,4,254,3,3,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3172/ward/18267/pu/8298/8298-1677665094.pdf,160.69166666666666
ANAMBRA,NNEWI NORTH,NNEWI-ICHI  I,04-14-01-014,NNEWICHI CENTRAL SCHOOL IV,6.0136533,6.9101806,262,1158,True,-1,False,False,False,False,UNKNOWN,0,259,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3185/ward/18462/pu/11115/11115-1677486949.pdf,160.1875
ANAMBRA,OYI,NKWELLE EZUNAKA I,04-21-10-013,MODEL COMPREHENSIVE SEC. SCH. NKWELLE,6.2093598,6.84046,10,20,True,-1,False,False,False,False,UNKNOWN,0,10,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/10/pu/013/013-1677400120.pdf,159.66666666666666
ANAMBRA,OYI,OGBUNIKE  II,04-21-13-008,ILO AKPAKA SQUARE,6.2208997,6.9369559,280,902,True,-1,False,False,False,False,UNKNOWN,9,260,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/21/ward/13/pu/008/008-1677371006.pdf,158.49101796407183
ANAMBRA,IDEMILI NORTH,OBOSI,04-10-07-009,OBOSI TOWN HALL II,6.114766,6.829196,158,1251,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/10/ward/07/pu/009/009-1677360341.pdf,157.75
ANAMBRA,AGUATA,EKWULOBIA  I,04-01-06-002,OFOSIE  HALL I,6.0085842,7.1009488,308,1653,True,-1,False,False,False,False,UNKNOWN,0,251,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/001/001-1677372200.pdf,157.10000000000002
ANAMBRA,AGUATA,UGA  I,04-01-16-024,R.V. UMUEZE  I,6.0085842,7.1009488,97,322,True,-1,False,False,True,False,UNKNOWN,2,7,66,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/16/pu/024/024-1677376479.pdf,157.00000000000003
ANAMBRA,AGUATA,EKWULOBIA  II,04-01-07-016,UMUOMA HALL,5.784066,6.833425,214,636,True,-1,False,False,False,False,UNKNOWN,2,206,0,3,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/016/016-1677375827.pdf,157.0
ANAMBRA,NNEWI NORTH,UMUDIM  II,04-14-07-019,EZEMBA HALL (ELWULI L/OUT),6.0136533,6.9101806,357,1608,True,-1,False,False,False,False,UNKNOWN,1,254,4,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/14/ward/07/pu/019/019-1677390529.pdf,156.97500000000002
ANAMBRA,AWKA SOUTH,AWKA  VII,04-07-11-001,COMMUNITY PRY. SCHOOL I,6.2212592,7.0827159,293,1116,True,-1,False,False,False,False,UNKNOWN,0,278,7,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/07/ward/11/pu/001/001-1677411860.pdf,156.86238532110093
